from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
3000,3000,2,240,1__0__441__TZM__209__3__209__3_20260524,19__0__421__TZM__107__2__107__2_20260524
6055,6017,2,240,1__1__508__TZM__210__2__210__2_20260524,23__0__431__TZM__109__2__109__2_20260524
1501,WAIK,2,240,280__0__119__UZM__4021__1__4021__1_20260524,KPL__1__6225__RAIL__Rail_MTuWThF-XHol_20260524
1501,WAIK,2,240,281__0__119__UZM__4015__1__4015__1_20260524,KPL__1__6317__RAIL__Rail_MTuWThF-XHol_20260524
PARA2,1005,2,0,KPL__0__6224__RAIL__Rail_MTuWThF-XHol_20260524,262__0__111__UZM__4025__1__4025__1_20260524
PORI2,2003,2,0,KPL__0__6450__RAIL__Rail_SaSu_+_Hol_20260524,220__1__730__TZM__302__2__302__2_20260524
8165,WATE1,2,0,145__0__129__TZM__609__609_20260524,HVL__1__4621__RAIL__Rail_MTuWThF-XHol_20260524
PARA2,1005,2,0,KPL__0__6438__RAIL__Rail_SaSu_+_Hol_20260524,261__0__413__UZM__704__1__704__1_20260524
2001,PORI1,2,0,226__0__453__TZM__307__1__307__1_20260524,KPL__1__6459__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6448__RAIL__Rail_SaSu_+_Hol_20260524,226__0__437__TZM__303__4__303__4_20260524
WATE2,9140,2,0,HVL__0__3870__RAIL__Rail_SaSu_+_Hol_20260524,160__0__461__TZM__603__2__603__2_20260524
2001,PORI1,2,0,220__0__205__TZM__310__2__310__2_20260524,KPL__1__6349__RAIL__Rail_F-XHol_20260524
8165,WATE1,2,0,130__1__402__TZM__408__1__408__1_20260524,HVL__1__3811__RAIL__Rail_SaSu_+_Hol_20260524
8165,WATE1,2,0,130__1__700__TZM__401__2__401__2_20260524,HVL__1__3811__RAIL__Rail_SaSu_+_Hol_20260524
2001,PORI1,2,0,220__0__727__TZM__303__2__303__2_20260524,KPL__1__6441__RAIL__Rail_SaSu_+_Hol_20260524
2001,PORI1,2,0,220__0__435__TZM__302__3__302__3_20260524,KPL__1__6441__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6424__RAIL__Rail_SaSu_+_Hol_20260524,210__0__703__TZM__307__307_20260524
8251,TAIT1,2,0,120__1__150__TZM__424__424_20260524,HVL__1__3601__RAIL__Rail_MTuWThF-XHol_20260524
9001,PETO1,2,0,150__1__100__TZM__404__6__404__6_20260524,HVL__1__4601__RAIL__Rail_MTuWThF-XHol_20260524
8251,TAIT1,2,0,120__1__420__TZM__415__415_20260524,HVL__1__3825__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2003,2,0,KPL__0__6460__RAIL__Rail_SaSu_+_Hol_20260524,220__1__740__TZM__304__304_20260524
PETO2,9001,2,0,HVL__0__3814__RAIL__Rail_SaSu_+_Hol_20260524,150__0__401__TZM__403__2__403__2_20260524
WATE2,9140,2,0,HVL__0__3664__RAIL__Rail_MTuWThF-XHol_20260524,170__0__187__TZM__611__2__611__2_20260524
7720,7700,2,60,17__1__138__TZM__209__6__209__6_20260524,7__1__210__TZM__216__3__216__3_20260524
UPPE,8579,2,240,HVL__0__3646__RAIL__Rail_MTuWThF-XHol_20260524,110__0__197__TZM__502__6__502__6_20260524
WATE2,9165,2,0,HVL__0__4616__RAIL__Rail_MTuWThF-XHol_20260524,130__0__173__TZM__417__1__417__1_20260524
PARA2,1005,2,0,KPL__0__6456__RAIL__Rail_SaSu_+_Hol_20260524,262__0__423__UZM__703__703_20260524
2001,PORI1,2,0,220__0__461__TZM__303__4__303__4_20260524,KPL__1__6467__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,220__1__458__TZM__312__2__312__2_20260524,KPL__1__6467__RAIL__Rail_SaSu_+_Hol_20260524
8165,WATE1,2,0,130__1__122__TZM__423__423_20260524,HVL__1__2623__RAIL__Rail_MTuWThF-XHol_20260524
3951,TAKA1,2,0,59__1__104__MNM__5011__1__5011__1_20260524,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20260524
9001,PETO1,2,0,150__1__440__TZM__410__410_20260524,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20260524
WAIK,1501,2,120,KPL__0__6334__RAIL__Rail_MTuWThF-XHol_20260524,281__0__127__UZM__4042__1__4042__1_20260524
9416,SILV,2,240,115__0__109__TZM__506__2__506__2_20260524,HVL__1__2621__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__425__TZM__301__1__301__1_20260524,KPL__1__6433__RAIL__Rail_SaSu_+_Hol_20260524
8165,WATE1,2,0,145__0__115__TZM__416__1__416__1_20260524,HVL__1__2637__RAIL__Rail_MTuWThF-XHol_20260524
9001,PETO1,2,0,154__0__101__TZM__404__6__404__6_20260524,HVL__1__4611__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__196__TZM__304__2__304__2_20260524,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__196__TZM__304__14__304__14_20260524,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__196__TZM__304__15__304__15_20260524,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__196__TZM__304__16__304__16_20260524,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__203__TZM__308__3__308__3_20260524,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__203__TZM__308__10__308__10_20260524,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260524
6733,6730,2,120,7__0__733__TZM__208__208_20260524,27__1__716__TZM__204__1__204__1_20260524
PORI2,2001,2,0,KPL__0__6230__RAIL__Rail_MTuWThF-XHol_20260524,226__0__115__TZM__319__319_20260524
WATE2,9140,2,0,HVL__0__3846__RAIL__Rail_SaSu_+_Hol_20260524,170__0__439__TZM__602__2__602__2_20260524
2002,PORI1,2,0,236__1__426__TZM__305__2__305__2_20260524,KPL__1__6463__RAIL__Rail_SaSu_+_Hol_20260524
6733,6730,2,120,7__0__101__TZM__208__3__208__3_20260524,27__1__100__TZM__208__3__208__3_20260524
8251,TAIT1,2,0,120__1__444__TZM__419__419_20260524,HVL__1__3837__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6416__RAIL__Rail_SaSu_+_Hol_20260524,220__0__751__TZM__302__2__302__2_20260524
2003,PORI1,2,0,220__1__190__TZM__303__8__303__8_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__197__TZM__321__321_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__197__TZM__321__3__321__3_20260524,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260524
9001,PETO1,2,0,150__1__426__TZM__401__3__401__3_20260524,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20260524
9001,PETO1,2,0,150__1__714__TZM__405__405_20260524,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,210__1__118__TZM__306__3__306__3_20260524,KPL__1__6301__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,210__1__118__TZM__306__4__306__4_20260524,KPL__1__6301__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,150__1__122__TZM__432__432_20260524,HVL__1__2631__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,210__1__106__TZM__315__1__315__1_20260524,KPL__1__8205__RAIL__Rail_MTuWThF-XHol_20260524
WAIK,1501,2,120,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20260524,281__0__115__UZM__4021__1__4021__1_20260524
TAIT2,9251,2,0,HVL__0__4626__RAIL__Rail_MTuWThF-XHol_20260524,120__0__197__TZM__438__438_20260524
TAIT2,9251,2,0,HVL__0__4626__RAIL__Rail_MTuWThF-XHol_20260524,120__0__197__TZM__438__3__438__3_20260524
TAIT2,9251,2,0,HVL__0__3642__RAIL__Rail_MTuWThF-XHol_20260524,120__0__197__TZM__438__438_20260524
TAIT2,9251,2,0,HVL__0__3642__RAIL__Rail_MTuWThF-XHol_20260524,120__0__197__TZM__438__3__438__3_20260524
9525,TREN1,2,0,114__0__119__TZM__506__2__506__2_20260524,HVL__1__3615__RAIL__Rail_MTuWThF-XHol_20260524
9001,PETO1,2,0,154__0__139__TZM__420__420_20260524,MEL__1__5631__RAIL__Rail_MEL_WEST_20260524
UPPE,8579,2,240,HVL__0__3836__RAIL__Rail_SaSu_+_Hol_20260524,110__0__433__TZM__510__510_20260524
WAIK,1501,2,120,KPL__0__6454__RAIL__Rail_SaSu_+_Hol_20260524,281__0__421__UZM__719__1__719__1_20260524
WATE2,9140,2,0,HVL__0__2636__RAIL__Rail_MTuWThF-XHol_20260524,170__0__135__TZM__603__5__603__5_20260524
8165,WATE1,2,0,149__0__133__TZM__423__423_20260524,HVL__1__3643__RAIL__Rail_MTuWThF-XHol_20260524
2002,PORI1,2,0,236__1__146__TZM__305__3__305__3_20260524,KPL__1__8205__RAIL__Rail_MTuWThF-XHol_20260524
2002,PORI1,2,0,236__1__146__TZM__305__9__305__9_20260524,KPL__1__8205__RAIL__Rail_MTuWThF-XHol_20260524
WAIK,1501,2,120,KPL__0__6214__RAIL__Rail_MTuWThF-XHol_20260524,280__0__111__UZM__4211__1__4211__1_20260524
PARA2,1004,2,0,KPL__0__6338__RAIL__Rail_MTuWThF-XHol_20260524,260__0__157__UZM__4044__1__4044__1_20260524
8165,WATE1,2,0,130__1__704__TZM__406__406_20260524,HVL__1__3817__RAIL__Rail_SaSu_+_Hol_20260524
8165,WATE1,2,0,130__1__408__TZM__408__1__408__1_20260524,HVL__1__3817__RAIL__Rail_SaSu_+_Hol_20260524
WATE2,9165,2,0,HVL__0__3832__RAIL__Rail_SaSu_+_Hol_20260524,150__0__707__TZM__405__405_20260524
3081,3081,2,240,19__0__143__TZM__217__1__217__1_20260524,1__1__158__TZM__144__144_20260524
PARA2,1004,2,0,KPL__0__6244__RAIL__Rail_MTuWThF-XHol_20260524,250__0__143__UZM__4022__1__4022__1_20260524
7720,6720,2,0,29__0__119__TZM__225__225_20260524,7__0__185__TZM__222__222_20260524
9525,TREN1,2,0,114__0__113__TZM__510__1__510__1_20260524,HVL__1__2637__RAIL__Rail_MTuWThF-XHol_20260524
8251,TAIT1,2,0,120__1__484__TZM__403__2__403__2_20260524,HVL__1__3867__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,226__0__123__TZM__326__326_20260524,KPL__1__6237__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,226__0__123__TZM__326__1__326__1_20260524,KPL__1__6237__RAIL__Rail_MTuWThF-XHol_20260524
PORI2,2003,2,0,KPL__0__6416__RAIL__Rail_SaSu_+_Hol_20260524,220__1__404__TZM__307__1__307__1_20260524
1006,PARA1,2,0,261__1__114__UZM__4002__1__4002__1_20260524,KPL__1__6227__RAIL__Rail_MTuWThF-XHol_20260524
PARA2,1005,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol_20260524,261__0__165__UZM__4002__1__4002__1_20260524
3081,3081,2,240,19__0__159__TZM__124__124_20260524,1__1__206__TZM__205__6__205__6_20260524
WATE2,9165,2,0,HVL__0__3640__RAIL__Rail_MTuWThF-XHol_20260524,145__0__135__TZM__425__425_20260524
WATE2,9165,2,0,HVL__0__3638__RAIL__Rail_MTuWThF-XHol_20260524,145__0__135__TZM__425__425_20260524
WATE2,9165,2,0,HVL__0__4624__RAIL__Rail_MTuWThF-XHol_20260524,145__0__135__TZM__425__425_20260524
6055,6017,2,240,1__1__182__TZM__220__1__220__1_20260524,23__0__117__TZM__109__3__109__3_20260524
2003,PORI1,2,0,210__1__104__TZM__312__5__312__5_20260524,KPL__1__8203__RAIL__Rail_MTuWThF-XHol_20260524
TAIT2,9251,2,0,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20260524,120__0__735__TZM__602__1__602__1_20260524
PARA2,1005,2,0,KPL__0__6344__RAIL__Rail_MTuWThF-XHol_20260524,262__0__147__UZM__4044__1__4044__1_20260524
3081,3081,2,240,19__0__749__TZM__206__206_20260524,1__1__802__TZM__119__119_20260524
3081,3081,2,240,19__0__749__TZM__206__4__206__4_20260524,1__1__802__TZM__119__119_20260524
WATE2,9140,2,0,HVL__0__3636__RAIL__Rail_MTuWThF-XHol_20260524,170__0__169__TZM__419__1__419__1_20260524
3081,3081,2,240,19__0__157__TZM__113__3__113__3_20260524,1__1__200__TZM__217__1__217__1_20260524
PETO2,9001,2,0,HVL__0__2616__RAIL__Rail_MTuWThF-XHol_20260524,150__0__107__TZM__413__3__413__3_20260524
PETO2,9001,2,0,MEL__0__5604__RAIL__Rail_MEL_WEST_20260524,150__0__107__TZM__413__3__413__3_20260524
PARA2,1005,2,0,KPL__0__6210__RAIL__Rail_MTuWThF-XHol_20260524,262__0__101__UZM__4005__1__4005__1_20260524
SILV,8416,2,240,HVL__0__3640__RAIL__Rail_MTuWThF-XHol_20260524,115__0__133__TZM__510__1__510__1_20260524
1501,WAIK,2,240,281__0__421__UZM__719__1__719__1_20260524,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20260524
1501,WAIK,2,240,281__0__721__UZM__104__104_20260524,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20260524
8251,TAIT1,2,0,120__1__728__TZM__407__1__407__1_20260524,HVL__1__3845__RAIL__Rail_SaSu_+_Hol_20260524
WATE2,9140,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol_20260524,160__0__123__TZM__606__606_20260524
9001,PETO1,2,0,154__0__105__TZM__404__6__404__6_20260524,HVL__1__4603__RAIL__Rail_MTuWThF-XHol_20260524
2002,PORI1,2,0,236__1__400__TZM__302__3__302__3_20260524,KPL__1__6411__RAIL__Rail_SaSu_+_Hol_20260524
3935,LIND,2,240,59__1__114__MNM__5022__1__5022__1_20260524,KPL__1__6311__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,149__0__131__TZM__423__423_20260524,HVL__1__3641__RAIL__Rail_MTuWThF-XHol_20260524
1006,PARA1,2,0,250__0__141__UZM__4034__1__4034__1_20260524,KPL__1__6335__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,130__1__170__TZM__439__1__439__1_20260524,HVL__1__3619__RAIL__Rail_MTuWThF-XHol_20260524
7720,6720,2,0,29__0__123__TZM__221__221_20260524,7__0__205__TZM__126__126_20260524
PARA2,1004,2,0,KPL__0__6420__RAIL__Rail_SaSu_+_Hol_20260524,250__0__405__UZM__710__1__710__1_20260524
TAIT2,9251,2,0,HVL__0__3606__RAIL__Rail_MTuWThF-XHol_20260524,120__0__153__TZM__424__424_20260524
2003,PORI1,2,0,226__0__449__TZM__303__4__303__4_20260524,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20260524
1006,PARA1,2,0,262__1__124__UZM__4023__1__4023__1_20260524,KPL__1__6313__RAIL__Rail_MTuWThF-XHol_20260524
6733,6730,2,120,7__0__507__TZM__107__2__107__2_20260524,27__1__424__TZM__114__2__114__2_20260524
6055,6017,2,240,1__1__230__TZM__207__2__207__2_20260524,23__0__129__TZM__231__231_20260524
7720,6720,2,0,29__0__717__TZM__110__1__110__1_20260524,7__0__737__TZM__213__213_20260524
9001,PETO1,2,0,150__1__420__TZM__418__418_20260524,HVL__1__3837__RAIL__Rail_SaSu_+_Hol_20260524
PARA2,1005,2,0,KPL__0__6448__RAIL__Rail_SaSu_+_Hol_20260524,262__0__719__UZM__115__1__115__1_20260524
8251,TAIT1,2,0,120__1__486__TZM__416__416_20260524,HVL__1__3869__RAIL__Rail_SaSu_+_Hol_20260524
PARA2,1004,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260524,250__0__121__UZM__4019__1__4019__1_20260524
PARA2,1005,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20260524,262__0__715__UZM__106__2__106__2_20260524
6733,6730,2,120,7__0__471__TZM__218__1__218__1_20260524,27__1__420__TZM__101__2__101__2_20260524
WATE2,9140,2,0,HVL__0__3656__RAIL__Rail_MTuWThF-XHol_20260524,170__0__183__TZM__438__438_20260524
WATE2,9140,2,0,HVL__0__3656__RAIL__Rail_MTuWThF-XHol_20260524,170__0__183__TZM__438__3__438__3_20260524
PORI2,2001,2,0,KPL__0__8272__RAIL__Rail_MTuWThF-XHol_20260524,210__0__129__TZM__301__2__301__2_20260524
PORI2,2001,2,0,KPL__0__8272__RAIL__Rail_MTuWThF-XHol_20260524,210__0__129__TZM__301__5__301__5_20260524
PORI2,2001,2,0,KPL__0__6328__RAIL__Rail_MTuWThF-XHol_20260524,210__0__129__TZM__301__2__301__2_20260524
PORI2,2001,2,0,KPL__0__6328__RAIL__Rail_MTuWThF-XHol_20260524,210__0__129__TZM__301__5__301__5_20260524
PORI2,2001,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol_20260524,210__0__129__TZM__301__2__301__2_20260524
PORI2,2001,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol_20260524,210__0__129__TZM__301__5__301__5_20260524
6733,6730,2,120,7__0__131__TZM__147__147_20260524,27__1__112__TZM__137__137_20260524
6733,6730,2,120,7__0__129__TZM__137__137_20260524,27__1__112__TZM__137__137_20260524
PORI2,2003,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol_20260524,226__0__107__TZM__309__4__309__4_20260524
PORI2,2003,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol_20260524,226__0__107__TZM__309__8__309__8_20260524
TAIT2,9251,2,0,HVL__0__2642__RAIL__Rail_MTuWThF-XHol_20260524,120__0__147__TZM__607__1__607__1_20260524
7720,6720,2,0,29__0__707__TZM__206__206_20260524,7__0__717__TZM__112__1__112__1_20260524
7720,6720,2,0,29__0__707__TZM__206__4__206__4_20260524,7__0__717__TZM__112__1__112__1_20260524
WATE2,9140,2,0,HVL__0__3638__RAIL__Rail_MTuWThF-XHol_20260524,160__0__161__TZM__612__612_20260524
WATE2,9140,2,0,HVL__0__3640__RAIL__Rail_MTuWThF-XHol_20260524,160__0__161__TZM__612__612_20260524
WATE2,9140,2,0,HVL__0__4624__RAIL__Rail_MTuWThF-XHol_20260524,160__0__161__TZM__612__612_20260524
UPPE,8579,2,240,HVL__0__3840__RAIL__Rail_SaSu_+_Hol_20260524,111__0__433__TZM__507__1__507__1_20260524
7720,7700,2,60,29__0__403__TZM__105__2__105__2_20260524,7__1__408__TZM__112__2__112__2_20260524
8580,UPPE,2,240,112__1__100__TZM__505__2__505__2_20260524,HVL__1__2609__RAIL__Rail_MTuWThF-XHol_20260524
8140,WATE1,2,0,160__1__156__TZM__406__2__406__2_20260524,HVL__1__3633__RAIL__Rail_MTuWThF-XHol_20260524
8580,UPPE,2,240,111__0__121__TZM__507__2__507__2_20260524,HVL__1__2635__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,145__0__105__TZM__614__614_20260524,HVL__1__4611__RAIL__Rail_MTuWThF-XHol_20260524
PARA2,1004,2,0,KPL__0__6210__RAIL__Rail_MTuWThF-XHol_20260524,260__0__103__UZM__4012__1__4012__1_20260524
8165,WATE1,2,0,130__1__728__TZM__406__406_20260524,HVL__1__3841__RAIL__Rail_SaSu_+_Hol_20260524
8165,WATE1,2,0,130__1__454__TZM__605__1__605__1_20260524,HVL__1__3841__RAIL__Rail_SaSu_+_Hol_20260524
WAIK,1501,2,120,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20260524,280__0__159__UZM__4026__1__4026__1_20260524
2002,PORI1,2,0,230__1__138__TZM__321__321_20260524,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20260524
2002,PORI1,2,0,230__1__138__TZM__321__3__321__3_20260524,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20260524
PETO2,9001,2,0,HVL__0__3608__RAIL__Rail_MTuWThF-XHol_20260524,150__0__129__TZM__427__427_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,220__0__187__TZM__307__4__307__4_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,220__0__187__TZM__307__7__307__7_20260524
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20260524,220__0__187__TZM__307__10__307__10_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,220__0__187__TZM__307__4__307__4_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,220__0__187__TZM__307__7__307__7_20260524
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260524,220__0__187__TZM__307__10__307__10_20260524
8165,WATE1,2,0,150__1__128__TZM__429__429_20260524,HVL__1__2639__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9140,2,0,HVL__0__2628__RAIL__Rail_MTuWThF-XHol_20260524,170__0__129__TZM__610__1__610__1_20260524
2002,PORI1,2,0,230__1__406__TZM__304__1__304__1_20260524,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20260524
2002,PORI1,2,0,230__1__702__TZM__301__301_20260524,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20260524
3081,3081,2,240,19__0__407__TZM__104__4__104__4_20260524,1__1__424__TZM__208__1__208__1_20260524
PORI2,2003,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20260524,220__1__130__TZM__303__8__303__8_20260524
WATE2,9165,2,0,HVL__0__3856__RAIL__Rail_SaSu_+_Hol_20260524,145__0__423__TZM__405__1__405__1_20260524
7730,7730,2,120,27__0__121__TZM__230__230_20260524,7__1__194__TZM__135__1__135__1_20260524
PORI2,2001,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20260524,220__0__139__TZM__317__1__317__1_20260524
PARA2,1004,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20260524,250__0__715__UZM__117__117_20260524
WATE2,9140,2,0,HVL__0__3634__RAIL__Rail_MTuWThF-XHol_20260524,160__0__153__TZM__604__2__604__2_20260524
2003,PORI1,2,0,210__1__720__TZM__309__1__309__1_20260524,KPL__1__6451__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,210__1__422__TZM__312__2__312__2_20260524,KPL__1__6451__RAIL__Rail_SaSu_+_Hol_20260524
PORI2,2001,2,0,KPL__0__6456__RAIL__Rail_SaSu_+_Hol_20260524,220__0__737__TZM__304__304_20260524
TAIT2,9251,2,0,HVL__0__3866__RAIL__Rail_SaSu_+_Hol_20260524,120__0__483__TZM__403__2__403__2_20260524
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260524,226__0__129__TZM__304__2__304__2_20260524
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260524,226__0__129__TZM__304__14__304__14_20260524
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260524,226__0__129__TZM__304__15__304__15_20260524
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260524,226__0__129__TZM__304__16__304__16_20260524
8251,TAIT1,2,0,120__1__168__TZM__420__420_20260524,HVL__1__3615__RAIL__Rail_MTuWThF-XHol_20260524
WATE2,9140,2,0,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20260524,160__0__451__TZM__603__2__603__2_20260524
2001,PORI1,2,0,220__0__123__TZM__307__4__307__4_20260524,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__123__TZM__307__7__307__7_20260524,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260524
2001,PORI1,2,0,220__0__123__TZM__307__10__307__10_20260524,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260524
2003,PORI1,2,0,220__1__120__TZM__317__1__317__1_20260524,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260524
UPPE,8579,2,240,HVL__0__3840__RAIL__Rail_SaSu_+_Hol_20260524,110__0__441__TZM__509__509_20260524
TAIT2,9251,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol_20260524,120__0__191__TZM__409__2__409__2_20260524
TAIT2,9251,2,0,HVL__0__3636__RAIL__Rail_MTuWThF-XHol_20260524,120__0__191__TZM__409__2__409__2_20260524
8165,WATE1,2,0,150__1__706__TZM__405__405_20260524,HVL__1__3825__RAIL__Rail_SaSu_+_Hol_20260524
8165,WATE1,2,0,150__1__410__TZM__401__3__401__3_20260524,HVL__1__3825__RAIL__Rail_SaSu_+_Hol_20260524
2003,PORI1,2,0,226__0__429__TZM__302__3__302__3_20260524,KPL__1__6437__RAIL__Rail_SaSu_+_Hol_20260524
UPPE,8579,2,240,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20260524,112__0__419__TZM__506__1__506__1_20260524
SILV,8416,2,240,HVL__0__3848__RAIL__Rail_SaSu_+_Hol_20260524,115__0__419__TZM__506__1__506__1_20260524
WATE2,9165,2,0,HVL__0__3866__RAIL__Rail_SaSu_+_Hol_20260524,130__0__485__TZM__416__416_20260524
WATE2,9165,2,0,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20260524,150__0__431__TZM__414__414_20260524
PETO2,9001,2,0,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20260524,150__0__435__TZM__401__3__401__3_20260524
8297,TAIT1,2,0,121__1__104__TZM__403__4__403__4_20260524,HVL__1__2605__RAIL__Rail_MTuWThF-XHol_20260524
3951,TAKA1,2,0,59__0__103__MNM__5011__1__5011__1_20260524,KPL__1__8207__RAIL__Rail_MTuWThF-XHol_20260524
8165,WATE1,2,0,150__1__150__TZM__405__6__405__6_20260524,HVL__1__3635__RAIL__Rail_MTuWThF-XHol_20260524
8140,WATE1,2,0,170__0__163__TZM__603__5__603__5_20260524,HVL__1__3633__RAIL__Rail_MTuWThF-XHol_20260524
PETO2,9001,2,0,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20260524,150__0__425__TZM__404__1__404__1_20260524
9416,SILV,2,240,115__0__107__TZM__514__3__514__3_20260524,HVL__1__2617__RAIL__Rail_MTuWThF-XHol_20260524
3951,TAKA1,2,0,59__0__115__MNM__5012__1__5012__1_20260524,KPL__1__6311__RAIL__Rail_MTuWThF-XHol_20260524
UPPE,8579,2,240,HVL__0__2628__RAIL__Rail_MTuWThF-XHol_20260524,112__0__111__TZM__510__1__510__1_20260524
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260524,220__1__176__TZM__307__4__307__4_20260524
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260524,220__1__176__TZM__307__7__307__7_20260524
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260524,220__1__176__TZM__307__10__307__10_20260524
TAIT2,9251,2,0,HVL__0__3824__RAIL__Rail_SaSu_+_Hol_20260524,120__0__413__TZM__415__415_20260524
TAIT2,9251,2,0,HVL__0__3814__RAIL__Rail_SaSu_+_Hol_20260524,120__0__403__TZM__601__2__601__2_20260524
PARA2,1005,2,0,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20260524,262__0__411__UZM__707__1__707__1_20260524
9416,SILV,2,240,115__0__411__TZM__505__1__505__1_20260524,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260524
8580,UPPE,2,240,110__1__486__TZM__501__2__501__2_20260524,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20260524
